data_id,al_text,sell_cnt,unit_price,lanlong,age,total_cnt
5011000005371,黄浦滩名苑,6,203610,"[121.49989,31.207029]",2014-2015年 ,219户
5011000005340,马当路418弄,0,109890,"[121.481868,31.21998]",1982年 ,23户
5011000005283,乔家路133弄,0,,"[121.5030254,31.2232238]",暂无信息 ,7户
5011000005410,陆家浜路413弄,2,102486,"[121.5067551,31.21788043]",1978年 ,144户
5011000006336,沙家街小区,0,106973,"[121.493758,31.218675]",1981年 ,76户
5011000006387,车站东路191-195号,0,,"[121.4996959,31.21405703]",1985-1995年 ,35户
5011000006433,斜土路734弄,2,93982,"[121.4787069,31.20807458]",1987年 ,91户
5011000006388,露香园,9,208106,"[121.491249,31.232492]",1979-2016年 ,360户
5011000006352,中山南一路206号,0,122562,"[121.4945242,31.20636071]",1976年 ,30户
5011000006288,茂名南路159弄,0,,"[121.468413,31.22216482]",1936-1996年 ,21户
5011000006434,瑞金二路48弄,0,,"[121.4709448,31.22242584]",1930-1996年 ,75户
5011000006518,打浦路210弄,2,110976,"[121.4774911,31.20729741]",1987年 ,218户
5011000006347,鲁中小区 ,5,86944,"[121.485248,31.20574638]",1983-1986年 ,328户
5011000006502,淡水路229弄,0,,"[121.4799512,31.22221963]",1930-1955年 ,10户
5011000006426,新昌路300弄,0,,"[121.474817,31.242166]",1930年 ,6户
5011000006494,巨鹿路268号,0,,"[121.4681495,31.22934439]",1948年 ,4户
5011000006553,黄河路107弄,0,,"[121.4770282,31.24077599]",1935-1981年 ,26户
5011000006582,江阴路130弄,0,,"[121.4746794,31.23559172]",1936-1980年 ,33户
5011000006452,瑞金一路126弄,0,,"[121.4700496018,31.225726743297]",1940-2011年 ,31户
5011000006637,长乐路47号,0,,"[121.4757349,31.22820627]",暂无信息 ,5户
5011000009910,道达里,0,,"[121.4742204,31.2414442]",1995年 ,7户
5011000009462,梅兰坊,0,,"[121.4831379,31.22161035]",1930-2003年 ,92户
5011000009379,绍兴路52号,0,,"[121.4707629,31.2157146]",1935年 ,21户
5011000009514,慎餘里,0,,"[121.4887919,31.22833589]",1995年 ,9户
5011000009529,淡水路266弄,0,,"[121.4797302,31.22230378]",1985年 ,42户
5011000009293,承兴里,0,,"[121.475068,31.242941]",1940-1998年 ,153户
5011000009499,瑞金二路70弄,0,,"[121.4712205,31.22159367]",1930-1989年 ,28户
5011000009526,兴安路139号,0,,"[121.4773925,31.22688163]",1980年 ,2户
5011000009431,恒安坊,0,,"[121.48909536055,31.226785256495]",1960-1996年 ,67户
5011000010114,南昌路168弄,0,,"[121.4735646,31.22461373]",1930-1990年 ,17户
5011000010227,绿城黄浦湾,10,221217,"[121.510829,31.223559]",2000-2020年 ,750户
5011000010122,复兴中路565弄,0,,"[121.4726952,31.22108541]",1930-1940年 ,165户
5011000009711,重庆南路26弄,0,,"[121.4780434,31.22627824]",1950-1984年 ,37户
5011000011201,大吉小区,0,113647,"[121.4907855,31.21989742]",1958-1990年 ,54户
5011000011156,南塘公寓,3,91384,"[121.479639,31.209802]",1997年 ,59户
5011000011426,进贤路219号,0,,"[121.4645486,31.22732513]",1979-1998年 ,72户
5011000011088,绍兴路7号,0,,"[121.4712992,31.21571493]",1980年 ,27户
5011000011486,东台路278号,0,,"[121.4886873,31.2236517]",暂无信息 ,1户
5011000011528,金鹿大楼,4,90608,"[121.475481,31.229411]",1992年 ,408户
5011000011443,淡水小区,0,,"[121.479941,31.22062052]",1940-1955年 ,13户
5011000011408,中复大楼,0,,"[121.5062487,31.22625878]",1994年 ,271户
5011000011199,富源公寓,4,93793,"[121.476713,31.212972]",1997年 ,170户
5011000011086,建国中路139号,1,,"[121.4749061,31.21519354]",暂无信息 ,1户
5011000011077,长乐路394号,0,,"[121.4678865,31.2272247]",暂无信息 ,2户
5011000011245,春江大楼,4,92903,"[121.477066,31.200571]",1984年 ,180户
5011000011293,复兴中路626弄,1,150177,"[121.4700997,31.22072984]",1936-1989年 ,29户
5011000011279,南昌路148弄,0,,"[121.4740008,31.22480557]",2000年 ,10户
5011000011356,北京东路375-395号,0,131436,"[121.489271,31.245894]",1984年 ,127户
5011000011213,华兴里,0,,"[121.496552,31.225684]",1949年 ,47户
5011000011318,南昌路166弄,0,,"[121.4736068,31.22463095]",1936-1996年 ,16户
5011000010466,安佳公寓,1,108496,"[121.4862413,31.20964788]",1998年 ,70户
5011000010684,巨鹿路272弄,0,,"[121.4679828,31.22935427]",暂无信息 ,6户
5011000010678,米丘林公寓,0,,"[121.4750107,31.22150195]",1930-1947年 ,44户
5011000010663,房地大厦(黄浦),0,,"[121.4776548,31.24240895]",1999年 ,102户
5011000010682,瑞金二路117弄,0,,"[121.4717591,31.22023349]",1990年 ,7户
5011000011061,复兴小区,0,118277,"[121.5010736,31.22796129]",1980-1987年 ,218户
5011000011070,复兴中路474号,0,,"[121.4794614,31.22159475]",1998年 ,4户
5011000011068,金谷邨,0,,"[121.47175839096,31.216844965478]",1930-1990年 ,106户
5011000011059,平和里,7,125631,"[121.475602,31.241457]",1931-2015年 ,302户
5011000011110,浦行别墅,0,,"[121.4728567,31.24128172]",1930年 ,9户
5011000011428,绍兴路56弄-60号,0,,"[121.47038583118,31.215570671931]",1936-1979年 ,142户
5011000011425,绍兴路17弄,1,136106,"[121.470468,31.21532595]",1978年 ,58户
5011000010865,翠湖天地御苑,19,218535,"[121.483832,31.223985]",2005-2006年 ,720户
5011000010864,翠湖天地嘉苑,12,214723,"[121.481948,31.223282]",2008-2020年 ,574户
5011000010853,中悦大楼,0,,"[121.4876974,31.24007634]",1993年 ,12户
5011000010933,海华大厦,0,,"[121.4759826,31.21118811]",1994年 ,96户
5011000010577,锡荣别墅,0,,"[121.4722107,31.22392888]",1946年 ,5户
5011000010505,淮海中路542弄,0,,"[121.4751506,31.22700522]",1922-1998年 ,28户
5011000010964,驰骋大楼,8,113959,"[121.500082,31.20924]",1993-1996年 ,208户
5011000012767,秀水苑(黄浦),5,89545,"[121.508436,31.217319]",1996-1999年 ,336户
5011000012641,宾龙商务酒店,0,,"[121.4948672,31.24084075]",1989年 ,2户
5011000012649,福佑商厦,0,,"[121.4982932,31.23367745]",1998-2001年 ,165户
5011000012593,丽丽小区,5,97592,"[121.488321,31.212297]",1986-1988年 ,319户
5011000012849,中恒公寓,0,,"[121.504151,31.225003]",1999年 ,60户
5011000012797,浦江公馆,5,165949,"[121.505941,31.227808]",2010年 ,262户
5011000012412,香港名都,1,,"[121.496471,31.227996]",2010年 ,95户
5011000012437,汇丽小区,4,106796,"[121.47707291487,31.213217097519]",1989年 ,123户
5011000012575,顺风公寓,2,116345,"[121.482067,31.212181]",1995-1999年 ,157户
5011000012596,北方花苑,5,104182,"[121.496924,31.211465]",1998年 ,174户
5011000012319,建德小区,6,103225,"[121.474746,31.216283]",1974-1986年 ,274户
5011000012645,建新公寓,0,,"[121.49071491918,31.220841717933]",2006年 ,56户
5011000012598,打浦大楼,2,100178,"[121.473456,31.211372]",1978年 ,230户
5011000012599,华业公寓,1,108634,"[121.479046,31.209489]",1999年 ,110户
5011000012804,中华东波小区,6,93231,"[121.497404,31.220848]",2000年 ,330户
5011000013052,凯德茂名公馆,4,252714,"[121.468063,31.228444]",2000-2018年 ,339户
5011000012680,悦来小区,6,89626,"[121.506254,31.225931]",1993-1994年 ,255户
5011000012771,精文苑,2,138495,"[121.498754,31.206866]",2001年 ,153户
5011000012420,惠国公寓,1,110641,"[121.499429,31.214428]",2003年 ,119户
5011000012392,海潮公寓,8,90691,"[121.503052,31.216127]",1993-2013年 ,310户
5011000012490,五岭小区,8,94789,"[121.480278,31.205154]",1988-1990年 ,559户
5011000013725,西成里,0,,"[121.480549,31.223778]",1930-2014年 ,244户
5011000013373,豫景公寓,4,97043,"[121.498426,31.213186]",2000年 ,318户
5011000013861,园林大厦,0,,"[121.489332,31.215068]",2000年 ,40户
5011000013731,福海小区,0,,"[121.476357,31.243188]",1974-1979年 ,288户
5011000013111,高城苑,2,124463,"[121.48972,31.214026]",2003年 ,144户
5011000013201,长乐村,0,,"[121.46501164793,31.225684871071]",1930-1997年 ,145户
5011000013476,南康公寓,2,126189,"[121.493018,31.20461]",1997年 ,80户
5011000013493,平利公寓,1,101816,"[121.496447,31.221103]",1999年 ,107户
5011000013325,复兴坊,1,171098,"[121.4737046,31.22048155]",1930-1998年 ,175户
5011000013219,西姚小区,0,169121,"[121.5028176,31.22791325]",1981-1985年 ,308户
5011000013265,荣科大厦,3,,"[121.479458,31.20363341]",1993年 ,363户
5011000013353,鼎达公寓,4,97610,"[121.4861643,31.2079367]",1998年 ,168户
5011000013565,威海小区,3,90609,"[121.4763625,31.23434494]",1965年 ,100户
5011000013709,海珀日晖,0,,"[121.480306,31.198466]",2010-2011年 ,86户
5011000013135,瞿二小区,19,94150,"[121.494558,31.212109]",1967-1997年 ,733户
5011000012785,豫欣公寓,5,94148,"[121.492107,31.211994]",2002年 ,349户
5011000013093,瞿溪新村,29,96782,"[121.501572,31.211821]",1954-1990年 ,1788户
5011000012923,三角大楼,1,,"[121.50766715355,31.216774800878]",1995-1998年 ,105户
5011000002366,龙门邨,1,,"[121.4973484,31.22189407]",1930-2003年 ,151户
5011000002427,光启南路80号,0,,"[121.5008526,31.2265462]",1988-1990年 ,70户
5011000002394,山西南路9弄,0,,"[121.4899552,31.24035478]",1981年 ,30户
5011000002415,合肥路562号,0,,"[121.4797457,31.2200191]",2005年 ,2户
5011000002385,学院路1-15号(单),0,,"[121.502802,31.228999]",1974-1995年 ,198户
5011000002433,巨鹿路367号,0,,"[121.4662572,31.22890113]",1949年 ,8户
5011000004202,石潭弄路250号,0,,"[121.4863093,31.24417734]",2000年 ,29户
5011000004187,光启路91号,0,,"[121.500914,31.22991518]",1990年 ,42户
5011000004175,中山南路1814弄,1,138873,"[121.497793,31.208648]",1982年 ,48户
5011000003942,达新大楼,0,74787,"[121.487016,31.211121]",1992年 ,145户
5011000004257,重庆北路209-211号,0,,"[121.4761432,31.2330019]",1991年 ,33户
5011000004246,复兴中路506号,0,,"[121.4783952,31.22151778]",1936年 ,1户
5011000004157,复兴中路563号,0,,"[121.4729785,31.22102707]",1935年 ,3户
5011000003798,巡道街88弄,0,,"[121.5039351,31.22500514]",1983年 ,3户
5011000003877,吉大公寓,2,120046,"[121.4753896,31.21528843]",1999年 ,49户
5011000003874,西姚家弄50-52号(双),0,,"[121.5024804,31.22833241]",1987年 ,18户
5011000004020,丽园路879号,0,,"[121.482204,31.21258193]",1993-2001年 ,56户
5011000004063,香山丽舍(别墅),0,,"[121.4718556,31.22164509]",2003年 ,8户
5011000003808,上海科技京城,0,,"[121.4845713,31.24529775]",1999年 ,796户
5011000004084,"先棉祠街31,37号",0,,"[121.4981169,31.22314768]",1992年 ,42户
5011000003972,蒙自路430弄,1,80904,"[121.4854426,31.20838081]",1982年 ,72户
5011000003842,盛世滨江壹号公馆,10,,"[121.4892485,31.2025722]",2010-2016年 ,144户
5011000004083,文海大楼,4,95543,"[121.47546,31.232943]",1990年 ,112户
5011000004416,江西中路128-130号,0,,"[121.494333,31.23960482]",1936年 ,17户
5011000004471,金开利广场,0,,"[121.4910441,31.22093397]",暂无信息 ,14户
5011000004529,江西中路135弄,0,,"[121.494025,31.23991435]",1930-1983年 ,163户
5011000003566,天灯弄120弄,0,,"[121.5027955,31.22540087]",1980-1985年 ,26户
5011000003597,乔家栅小区,0,,"[121.5004169,31.22290534]",1975-1976年 ,150户
5011000003603,三在里,0,,"[121.4933636,31.22529556]",1932-1939年 ,17户
5011000003596,瞿溪路1032弄,2,99750,"[121.4826286,31.20506522]",1980-1985年 ,204户
5011000003574,中福浦江汇,68,124112,"[121.504622,31.214994]",2014年 ,2312户
5011000003617,聚奎新村,0,,"[121.502088,31.2295]",1949-1970年 ,140户
5011000007648,成都北路274弄,0,,"[121.474012,31.23458629]",1950年 ,5户
5011000007692,泰康路21号,2,115550,"[121.4772022,31.2139897]",1988年 ,42户
5011000007005,保屯路50弄,8,100065,"[121.4966454,31.21192324]",1978-1980年 ,306户
5011000006978,福州路420弄,0,,"[121.4890078,31.23975487]",1990年 ,13户
5011000006954,学院路68-76号(双),0,,"[121.5027319,31.22878448]",1987年 ,72户
5011000007049,南昌路151弄,0,,"[121.4692041,31.2230992]",1968-1998年 ,67户
5011000007084,淮海中路670弄,0,,"[121.4723143,31.2259303]",1935-1983年 ,17户
5011000007113,南塘浜路123弄,0,113022,"[121.479095,31.209647]",1981年 ,36户
5011000007209,协和里,0,,"[121.477229,31.241394]",1980-1998年 ,47户
5011000007129,丽园路660号,1,104641,"[121.4864513,31.21289208]",1983年 ,16户
5011000007193,蓬莱路285弄,0,,"[121.4959909,31.22315108]",1985年 ,54户
5011000007158,新闸路272-280号,0,112714,"[121.47457,31.245261]",1976年 ,186户
5011000007152,吾园街78-90号(双),0,,"[121.4980904,31.22244174]",暂无信息 ,10户
5011000007190,福建中路140弄,0,,"[121.4887216,31.23901726]",1956-1989年 ,49户
5011000007341,永嘉路39弄,2,126548,"[121.469405,31.216199]",1947-1976年 ,121户
5011000006633,美仁里,0,,"[121.4743166,31.22727495]",1940-1996年 ,44户
5011000006726,顺昌路424弄,0,,"[121.4855405,31.22003199]",1970-1998年 ,9户
5011000006984,广西北路200号,0,,"[121.484718,31.23859272]",1974年 ,45户
5011000006952,福瑞小区,0,,"[121.477045,31.243995]",1945-1960年 ,20户
5011000006959,山西南路31弄,1,121232,"[121.4897955,31.24063412]",1981年 ,140户
5011000006831,新闸路478弄,0,,"[121.4712541,31.244667]",1984-1999年 ,20户
5011000006618,延安公寓(黄浦),1,105034,"[121.4816247,31.23306095]",1936-1970年 ,30户
5011000006965,海潮路230弄,0,94234,"[121.5039666,31.21366079]",1980年 ,49户
5011000006875,局门路573弄,0,101902,"[121.4895139,31.2069545]",1986年 ,124户
5011000007007,黄陂北路249弄,0,,"[121.4763746,31.23577759]",1936-1973年 ,193户
5011000006887,长乐路51-59号,0,,"[121.4755067,31.22815555]",1940-1980年 ,7户
5011000006962,厦门路161弄,0,,"[121.4819503,31.24532245]",1975-1995年 ,8户
5011000006968,傅家街39弄,0,,"[121.5002992,31.23028781]",1970年 ,3户
5011000007405,县左街20弄,1,127608,"[121.5014728,31.23002426]",1987-1989年 ,304户
5011000007520,铁道路776弄,4,102554,"[121.481656,31.201891]",1985-1986年 ,240户
5011000007513,丽文小区 ,1,88801,"[121.4862541,31.21252225]",1985-1994年 ,242户
5011000007533,丽园路514弄,4,89774,"[121.4882181,31.21337789]",1994年 ,140户
5011000007455,大沽路250-260号,0,,"[121.476048,31.232089]",1976-1978年 ,141户
5011000007531,蒙自路395弄,12,89074,"[121.4867987,31.20864828]",1985-1987年 ,448户
5011000007614,柳江街19号,0,,"[121.4966925,31.22466495]",1987-1998年 ,48户
5011000000673,普育西路46-54号,0,,"[121.5004801,31.21750282]",1998-2000年 ,50户
5011000000156,永年路149弄,0,,"[121.4850495,31.21766287]",1980年 ,11户
5011000000284,斜土路520-540号,0,93287,"[121.4830133,31.20908538]",1979年 ,125户
5011000000062,汉口路455弄,0,,"[121.4884253,31.24045574]",1936-1985年 ,30户
5011000000067,百溪公寓,5,99729,"[121.487775,31.206441]",1993年 ,284户
5011000000418,梦花街3弄,0,,"[121.4961296,31.22544904]",暂无信息 ,2户
5011000000089,华府天地睿园,10,179351,"[121.496772,31.213796]",2013-2016年 ,196户
5011000005116,陕西南路271弄,5,118800,"[121.469122,31.214095]",1930-2003年 ,760户
5011000005093,南昌路67号,0,,"[121.4723846,31.2239867]",1983年 ,1户
5011000005070,重庆南路288弄,0,,"[121.4770235,31.22094438]",1980年 ,41户
5011000005166,百汇公寓,5,85582,"[121.5039392,31.21654259]",1996年 ,224户
5011000005167,南浦公寓,7,92691,"[121.504155,31.215477]",1995-1996年 ,350户
5011000004743,淮海中路496号,0,,"[121.4760802,31.22734659]",1935年 ,17户
5011000004817,新建小区,0,,"[121.4902165,31.23884212]",1985年 ,24户
5011000004916,五福里,0,,"[121.4813862,31.2438209]",1983年 ,96户
5011000004569,车站支路99弄,1,113647,"[121.499185,31.213904]",1978年 ,84户
5011000004637,瞿溪路907弄,3,92084,"[121.485195,31.20596529]",1984年 ,60户
5011000004606,蓬莱路212弄,0,,"[121.4973354,31.22355036]",暂无信息 ,3户
5011000004614,东江阴街194号,0,,"[121.5037165,31.21965886]",1985年 ,30户
5011000004668,建国新路91号,0,,"[121.488084,31.21972742]",暂无信息 ,60户
5011000004693,东元坊,10,117266,"[121.502167,31.213576]",2013-2014年 ,857户
5011000004705,瞿溪路1053弄,0,86428,"[121.482156,31.205812]",1955-1979年 ,193户
5011000004935,淡水路256弄,0,,"[121.4796701,31.22258503]",1940-1965年 ,6户
5011000004881,绍兴路19号,0,,"[121.4703033,31.21525994]",1936-1986年 ,80户
5011000004887,紫华大楼,0,86385,"[121.476055,31.232881]",1989年 ,147户
5011000003983,南昌路212弄,0,,"[121.4720621,31.22408969]",1930-1996年 ,30户
5011000004125,局门后路95弄,0,,"[121.4873361,31.21395797]",1990年 ,3户
5011000003493,瀛通绿地大厦,0,,"[121.4785117,31.19799148]",2012年 ,292户
5011000003506,蒙自路440弄,2,88671,"[121.485582,31.208329]",1986-1999年 ,351户
5011000003102,梦花街163弄,0,,"[121.4933902,31.22432616]",暂无信息 ,4户
5011000003204,北京里,0,,"[121.4910437,31.24650165]",1936-1993年 ,15户
5011000003277,安基大厦,1,,"[121.491311,31.220115]",2003年 ,150户
5011000003289,浙江中路430号,0,,"[121.484276,31.24251516]",暂无信息 ,96户
5011000003329,马当路336弄,0,,"[121.4812927,31.22250918]",1930年 ,9户
5011000003518,重建小区,2,128152,"[121.47837,31.217888]",1936-1988年 ,200户
5011000003516,曲圆,0,,"[121.4723811,31.21433969]",1936-2009年 ,98户
5011000009311,惠安坊,0,,"[121.4693144,31.21512652]",1930-1936年 ,18户
5011000009464,三德坊,0,,"[121.478994,31.227043]",1928-1990年 ,56户
5011000009399,瑞金二路198弄,1,199557,"[121.472487,31.215034]",1931-1949年 ,61户
5011000009325,淮海中路584弄,1,129452,"[121.4741093,31.22671079]",1930-2000年 ,20户
5011000008621,尚文路267弄,0,,"[121.4958226,31.22052424]",1988-1989年 ,48户
5011000008539,黄陂南路685弄,0,,"[121.4836412,31.22029503]",1930-1990年 ,15户
5011000008541,中山南一路1043弄,0,126483,"[121.4790734,31.20189499]",1984年 ,105户
5011000008612,汉口路407号,0,,"[121.4891972,31.24079892]",1985年 ,36户
5011000008547,斜土路262弄,1,96884,"[121.487265,31.21107538]",1985年 ,155户
5011000008618,四川南路44弄,0,,"[121.4973392,31.23640238]",1990-1991年 ,54户
5011000008818,福州路379弄,0,,"[121.4895198,31.23956522]",1935年 ,34户
5011000008899,庆阳里,0,,"[121.4799274,31.22259422]",1935-1975年 ,4户
5011000008972,香山路6号,0,,"[121.4728717,31.22208229]",2003年 ,1户
5011000008906,鸿福小区,0,,"[121.478558,31.244389]",1938-1988年 ,31户
5011000008923,文元坊（绍兴路）,0,,"[121.4690441,31.21503426]",1930-1996年 ,53户
5011000008922,长乐路43弄,0,,"[121.4762746,31.228304]",1930-1999年 ,26户
5011000008720,马当路328弄,0,,"[121.481291,31.22281695]",1930-2005年 ,67户
5011000006179,蓬莱路340-348号,0,,"[121.495312,31.222512]",暂无信息 ,7户
5011000006268,思南路115弄,4,106088,"[121.477629,31.21469277]",1988-1989年 ,272户
5011000006329,中山南一路204号,1,151375,"[121.4946436,31.20640241]",1976年 ,24户
5011000007167,恒丰大楼(黄浦),0,,"[121.491826,31.247472]",1936年 ,145户
5011000007324,丽园路640号,0,108653,"[121.4868109,31.21293717]",1985年 ,30户
5011000007138,建国西路44号,2,89228,"[121.472892,31.214617]",1981年 ,35户
5011000007175,陆家浜路1018弄,0,,"[121.4959056,31.21764982]",1987-1995年 ,10户
5011000007308,复兴中路480弄,1,132110,"[121.4791,31.22206862]",1940-1977年 ,85户
5011000007332,长乐路434弄,1,132415,"[121.4653787,31.22687005]",1987年 ,85户
5011000007339,合肥路127弄,0,,"[121.484901,31.221265]",1936-1996年 ,159户
5011000007365,云南南路346弄,0,,"[121.4891197,31.23033304]",1985年 ,6户
5011000007396,光启路103弄,1,142014,"[121.500853,31.22968]",1989-1992年 ,130户
5011000007380,原水公寓,3,90538,"[121.4902373,31.20762712]",1995年 ,71户
5011000007382,河南南路790弄,0,129351,"[121.4986654,31.22217215]",1982年 ,113户
5011000007381,牌楼路41弄,0,110287,"[121.4929799,31.21972935]",1990-1992年 ,186户
5011000007422,天柱山路17弄,0,,"[121.5004137,31.2168901]",1984年 ,91户
5011000007429,南车站路30弄,0,,"[121.496241,31.217467]",1985-1989年 ,21户
5011000007370,县左街24弄,0,,"[121.501372,31.230062]",1970-1992年 ,642户
5011000007447,光启路129号,0,,"[121.5007877,31.22932988]",1970年 ,12户
5011000007389,成都北路962弄,0,,"[121.4708127,31.24528501]",1963-1997年 ,9户
5011000007375,蓬莱路303弄,0,,"[121.495722,31.22291175]",1990年 ,252户
5011000001395,中山南一路302号,0,,"[121.4925093,31.2056897]",1975年 ,48户
5011000001446,云中小区,0,,"[121.4825332,31.24226824]",暂无信息 ,5户
5011000008142,合肥路267-271号(单),0,111713,"[121.4816118,31.22034652]",1987-1999年 ,52户
5011000008364,淮海中路611弄,0,,"[121.4736767,31.22620022]",1989年 ,40户
5011000008322,淡水路221号,0,,"[121.4798844,31.22296502]",1975年 ,4户
5011000008386,中华路1349弄,0,,"[121.491248,31.22567614]",1974-1979年 ,55户
5011000008389,北京东路335-355号,0,141866,"[121.489814,31.245979]",1983-1984年 ,115户
5011000008304,制造局路779-781号,0,,"[121.492487,31.205484]",1973-1974年 ,60户
5011000008409,西藏南路1421弄,2,101195,"[121.4949665,31.21042395]",1984-1988年 ,108户
5011000008418,长沙路149弄,0,,"[121.4779257,31.24349873]",1930-1963年 ,16户
5011000008333,黄陂南路783号,0,,"[121.4842705,31.21828345]",1981年 ,66户
5011000008459,陕西南路83弄,0,,"[121.4654649,31.22460241]",1986年 ,23户
5011000008447,斜土路556弄,0,69075,"[121.482479,31.208824]",1975年 ,302户
5011000008385,西凌新邨,54,96266,"[121.492813,31.210359]",1973-1999年 ,5182户
5011000008422,徽宁路4-10号,0,78572,"[121.50223800878,31.216953763603]",1980-1981年 ,107户
5011000008426,肇周路78弄,0,,"[121.489016,31.222879]",1940年 ,5户
5011000008711,瑞金二路200弄,2,108880,"[121.4729032,31.21498114]",1982年 ,48户
5011000008656,建国中路137弄,0,134067,"[121.4749724,31.21522025]",1976-1983年 ,53户
5011000008694,瑞金二路410弄,6,105196,"[121.47330404024,31.212692219167]",1988-1989年 ,416户
5011000008691,巨鹿路374弄,0,95301,"[121.46369,31.228404]",1973年 ,96户
5011000008650,瞿溪路1003弄,4,88191,"[121.4838886,31.20540084]",1985年 ,116户
5011000008748,五里桥路260弄,4,100052,"[121.486585,31.209213]",1988年 ,224户
5011000008766,局后小区,5,102034,"[121.487204,31.215027]",1947-2001年 ,638户
5011000008794,滇池路100-120号,0,,"[121.494162,31.245377]",1936年 ,23户
5011000006627,瞿溪路937弄,5,94824,"[121.483699,31.205797]",1978-1999年 ,650户
5011000006758,永宁街48-66号,0,,"[121.495154,31.221134]",1989年 ,106户
5011000006750,柳江街21,0,,"[121.4967657,31.22446975]",1987-1988年 ,48户
5011000006774,普育东路24-36号,5,102596,"[121.502521,31.216185]",1975-1978年 ,206户
5011000006584,北京东路316弄,0,,"[121.4904987,31.24654132]",1964-2015年 ,7户
5011000006612,正房小区,1,99724,"[121.4885269,31.20974509]",1995年 ,157户
5011000006793,新昌路539弄,0,,"[121.4729225,31.24566506]",1983年 ,5户
5011000006754,南车站路192弄,0,107309,"[121.4976436,31.21500801]",1981年 ,108户
5011000006814,中山南一路246弄,5,136276,"[121.4939223,31.20618759]",1979年 ,41户
5011000006827,黄河路125弄,0,,"[121.4769085,31.24102222]",1930-2011年 ,29户
5011000006497,打浦路470弄,0,,"[121.4793308,31.20304949]",1982-1983年 ,118户
5011000006847,蒙自路380弄,3,84562,"[121.4854079,31.20894153]",1985-1994年 ,143户
5011000006811,江阴路88弄,0,,"[121.475257,31.236006]",1922-1988年 ,48户
5011000006749,县左街46号,0,,"[121.5010673,31.23009034]",1990-1992年 ,36户
5011000007546,丽一小区,3,91082,"[121.487717,31.212884]",1982-1988年 ,264户
5011000007545,斜土路550弄,1,94568,"[121.4825491,31.20895072]",1979年 ,78户
5011000007518,普庆里,0,,"[121.4812099,31.22322048]",1930-2015年 ,115户
5011000007565,"四牌楼路147,149号",0,,"[121.5022072,31.22860361]",1987年 ,48户
5011000007458,中山南一路202号,3,131800,"[121.494764,31.20643908]",1976年 ,30户
5011000007570,中山南路1768弄,0,126956,"[121.4983091,31.2088339]",1990年 ,42户
5011000007627,威海路172-190弄,0,,"[121.4742803,31.23378418]",1936-1989年 ,41户
5011000011691,巨鹿路149号,0,,"[121.4723589,31.22894181]",1988年 ,90户
5011000011699,延安东路272弄,0,,"[121.4937927,31.23714217]",1936-2005年 ,9户
5011000011660,光明村,0,,"[121.469567,31.22350381]",1930-2000年 ,12户
5011000011719,茂名南路133弄,0,,"[121.468015,31.22336492]",1950-1996年 ,88户
5011000011684,南昌路24弄,0,,"[121.4776347,31.2251048]",1949-2005年 ,7户
5011000011728,瞿中小区,8,89221,"[121.479466,31.2046384]",1983年 ,297户
5011000014569,原水小区(卢湾),3,110045,"[121.476329,31.214584]",1995年 ,102户
5011000014270,太阳都市花园二期,8,119548,"[121.494548,31.229635]",1999-2003年 ,253户
5011000014576,同安大楼,0,,"[121.4885839,31.24061745]",1936年 ,60户
5011000014596,雅庐苑,1,107997,"[121.491587,31.217879]",2003-2009年 ,208户
5011000014553,申升公寓,5,95719,"[121.499364,31.221567]",1999年 ,96户
5011000014618,融创滨江壹号院,26,179192,"[121.491205,31.203926]",2001-2019年 ,1373户
5011000014783,明华大厦,5,86303,"[121.489913,31.218307]",2002年 ,225户
5011000014815,开源大厦,0,85504,"[121.47904045646,31.20406937702]",1996年 ,134户
5011000014482,花园公寓(卢湾),2,93302,"[121.479457,31.221409]",1930-2002年 ,232户
5011000014624,中复小区,1,131363,"[121.50524,31.227161]",1981-1989年 ,230户
5011000014656,蒙自新村,8,90701,"[121.4861354,31.20713796]",1986-1989年 ,471户
5011000014613,公馆77,9,162919,"[121.488634,31.219138]",2003-2012年 ,270户
5011000011802,龙华小区,6,84514,"[121.479488,31.201321]",1978-1995年 ,497户
5011000011816,南昌路224弄,1,126728,"[121.4716531,31.22402422]",1930-2001年 ,17户
5011000011822,南昌路272弄,0,,"[121.4699046,31.22354982]",1980-2000年 ,27户
5011000011847,复兴中路408弄,0,,"[121.4809206,31.2222677]",1930-1960年 ,15户
5011000011838,成都南路142弄,1,130413,"[121.474408,31.22712226]",1948年 ,7户
5011000011775,天歌大厦,3,70476,"[121.478793,31.202062]",1998年 ,196户
5011000011831,乐安坊,1,123917,"[121.47380447641,31.225846609911]",1930-1994年 ,146户
5011000011868,建国西路146号,0,,"[121.4705145,31.21349062]",1937年 ,5户
5011000011869,永嘉路21弄,0,,"[121.4708303,31.21727289]",1933-2000年 ,22户
5011000011892,永嘉路19弄,0,,"[121.4708303,31.21727289]",1936-2002年 ,30户
5011000011891,安宁邨,0,,"[121.4687685,31.21468497]",1935-1936年 ,10户
5011000011903,永嘉路25弄,0,,"[121.4702671,31.21702724]",暂无信息 ,2户
5011000013768,科普大楼,0,114359,"[121.4778624,31.21994989]",1988年 ,156户
5011000014013,金汇园,4,107811,"[121.499171,31.216637]",1998-1999年 ,108户
5011000014086,林荫大楼,5,98763,"[121.4930326,31.21791345]",1990年 ,166户
