,SYMBOL,IND,NAME,TOTAL VALUE,ERP,OPEN DATE,CLOSE DATE,BASE,ADJBASE,PNL,PNL RATIO,HIS DAYS,STRATEGY,pnl_growth
0,PAAS,黄金<span style='color:#ff4444;'><b>↑2</b></span>/0,泛美白银,253.0,-1.3,2025-11-10,2026-02-05,37.400001525878906,52.40999984741211,4007.6695518493652,0.4013368371428286,87,连续下跌,14061.351711273193
