idx,symbol,industry,sector
1456,MRX,资本市场,金融服务
1457,MRVL,半导体,科技
1458,MRVI,生物技术,医疗保健
1459,MRTN,卡车运输,工业
1460,MRNO,房地产,房地产
1461,MRNA,生物技术,医疗保健
1462,MRM,个人服务,可选消费
1463,MRLN,航空航天国防,工业
1464,MRKR,生物技术,医疗保健
1465,MREO,生物技术,医疗保健
1466,MRDN,博彩,可选消费
1467,MRCY,航空航天国防,工业
1468,MRCOU,空壳公司,金融服务
1469,MRCO,空壳公司,金融服务
1470,MRBK,区域性银行,金融服务
1471,MRAM,半导体,科技
1472,MQ,软件,科技
1473,MPWR,半导体,科技
1474,MPLT,生物技术,医疗保健
1475,MPB,区域性银行,金融服务
1476,MPAA,汽车零部件,可选消费
1477,MOVE,软件,科技
1478,MORN,金融证券交易所,金融服务
1479,MOMO,互联网内容信息,通讯服务
1480,MOLN,生物技术,医疗保健
1481,MODD,医疗设备,医疗保健
1482,MOBX,半导体,科技
1483,MOBI,医疗设备,医疗保健
1484,MOB,航空航天国防,工业
1485,MNY,互联网内容信息,通讯服务
1486,MNTS,航空航天国防,工业
1487,MNTK,专业化学品,基础材料
1488,MNST,非酒精饮料,必需消费
1489,MNSBP,区域性银行,金融服务
1490,MNSB,区域性银行,金融服务
1491,MNRO,汽车零部件,可选消费
1492,MNPR,生物技术,医疗保健
1493,MNOV,生物技术,医疗保健
1494,MNKD,生物技术,医疗保健
1495,MNDY,软件,科技
1496,MNDR,健康信息服务,医疗保健
1497,MNDO,软件,科技
1498,MMYT,旅行服务,可选消费
1499,MMTX,空壳公司,金融服务
1500,MMSI,医疗仪器用品,医疗保健
1501,MMLP,石油天然气,能源
1502,MMED,医疗仪器用品,医疗保健
1503,MLYS,生物技术,医疗保健
1504,MLTX,生物技术,医疗保健
1505,MLKN,家用器具家电,可选消费
1506,MLGO,软件,科技
1507,MLEC,生物技术,医疗保健
1508,MLCO,度假村与赌场,可选消费
1509,MLCI,资产管理,金融服务
1510,MLAB,科学技术仪器,科技
1511,MLAA,空壳公司,金融服务
1512,MKZR,多元化地产REIT,房地产
1513,MKTX,资本市场,金融服务
1514,MKTW,金融证券交易所,金融服务
1515,MKSI,科学技术仪器,科技
1516,MKLYU,空壳公司,金融服务
1517,MKLY,空壳公司,金融服务
1518,MKDW,汽车零部件,可选消费
1519,MITK,软件,科技
1520,MIST,生物技术,医疗保健
1521,MIRM,生物技术,医疗保健
1522,MIRA,药品制造商,医疗保健
1523,MIND,科学技术仪器,科技
1524,MIMI,工程与建筑,工业
1525,MIDD,专业工业机械,工业
1526,MIACU,空壳公司,金融服务
1527,MIAC,空壳公司,金融服务
1528,MGYR,区域性银行,金融服务
1529,MGX,生物技术,医疗保健
1530,MGTX,生物技术,医疗保健
1531,MGRX,健康信息服务,医疗保健
1532,MGRT,信息技术服务,科技
1533,MGRC,租赁服务,工业
1534,MGPI,酒庄与酿酒厂,必需消费
1535,MGNX,生物技术,医疗保健
1536,MGNI,广告代理,通讯服务
1537,MGN,工程与建筑,工业
1538,MGIH,包装容器,可选消费
1539,MGEE,受监管电力公司,公用事业
1540,MFP,专业工业机械,工业
1541,MFIN,信贷服务,金融服务
1542,MFIC,资产管理,金融服务
1543,MFI,软件,科技
1544,MF,广告代理,通讯服务
1545,MEVO,空壳公司,金融服务
1546,METCB,焦煤,基础材料
1547,METC,焦煤,基础材料
1548,META,互联网内容信息,通讯服务
1549,MESO,生物技术,医疗保健
1550,MESHU,空壳公司,金融服务
1551,MESH,空壳公司,金融服务
1552,MERC,纸制品,基础材料
1553,MEOH,化学品,基础材料
1554,MENS,生物技术,医疗保健
1555,MELI,互联网零售,可选消费
1556,MEGL,资本市场,金融服务
1557,MEDS,医疗分销,医疗保健
1558,MEDP,诊断与研究,医疗保健
1559,MDXH,诊断与研究,医疗保健
1560,MDXG,生物技术,医疗保健
1561,MDWD,生物技术,医疗保健
1562,MDRR,房地产,房地产
1563,MDLZ,糖果制造,必需消费
1564,MDLN,医疗仪器用品,医疗保健
1565,MDIA,广播媒体,通讯服务
1566,MDGL,生物技术,医疗保健
1567,MDCX,药品制造商,医疗保健
1568,MDBH,资本市场,金融服务
1569,MDB,软件,科技
1570,MDAI,医疗设备,医疗保健
1571,MCRI,度假村与赌场,可选消费
1572,MCRB,生物技术,医疗保健
1573,MCHX,广告代理,通讯服务
1574,MCHPP,半导体,科技
1575,MCHP,半导体,科技
1576,MCHB,区域性银行,金融服务
1577,MCGAU,空壳公司,金融服务
1578,MCGA,空壳公司,金融服务
1579,MCFT,休闲车辆,可选消费
1580,MCBS,区域性银行,金融服务
1581,MCAH,空壳公司,金融服务
1582,MBX,生物技术,医疗保健
1583,MBWM,区域性银行,金融服务
1584,MBVI,空壳公司,金融服务
1585,MBUU,休闲车辆,可选消费
1586,MBRX,生物技术,医疗保健
1587,MBOT,医疗设备,医疗保健
1588,MBNKO,区域性银行,金融服务
1589,MBLY,汽车零部件,可选消费
1590,MBIO,生物技术,医疗保健
1591,MBINN,区域性银行,金融服务
1592,MBINM,区域性银行,金融服务
1593,MBINL,区域性银行,金融服务
1594,MBIN,区域性银行,金融服务
1595,MBBC,区域性银行,金融服务
1596,MBAI,诊断与研究,医疗保健
1597,MB,餐厅,可选消费
1598,MAZE,生物技术,医疗保健
1599,MAYS,房地产,房地产
1600,MATW,综合企业,工业
1601,MATH,资本市场,金融服务
1602,MAT,休闲,可选消费
1603,MASS,医疗设备,医疗保健
1604,MASK,软件,科技
1605,MARPS,石油天然气,能源
1606,MARA,资本市场,金融服务
1607,MAR,住宿,可选消费
1608,MANH,软件,科技
1609,MAMO,休闲车辆,可选消费
1610,MAMA,包装食品,必需消费
1611,MAKO,黄金,基础材料
1612,MACI,空壳公司,金融服务
1613,MAAS,资产管理,金融服务
1614,LZMH,信息技术服务,科技
1615,LZ,专业商业服务,工业
1616,LYTS,电子元件,科技
1617,LYFT,软件,科技
1618,LYEL,生物技术,医疗保健
1619,LXRX,生物技术,医疗保健
1620,LXEO,生物技术,医疗保健
1621,LXEH,教育培训服务,必需消费
1622,LX,信贷服务,金融服务
1623,LWLG,专业化学品,基础材料
1624,LWAY,包装食品,必需消费
1625,LWAC,空壳公司,金融服务
1626,LVO,互联网内容信息,通讯服务
1627,LVLU,服装零售,可选消费
1628,LUNR,航空航天国防,工业
1629,LUNG,医疗设备,医疗保健
1630,LULU,服装零售,可选消费
1631,LUCY,医疗仪器用品,医疗保健
1632,LUCD,医疗设备,医疗保健
1633,LTRX,通信设备,科技
1634,LTRN,生物技术,医疗保健
1635,LTGRU,空壳公司,金融服务
1636,LTGR,空壳公司,金融服务
1637,LTGO,生物技术,医疗保健
1638,LTBR,电气设备零件,工业
1639,LSTR,综合货运物流,工业
1640,LSTA,生物技术,医疗保健
1641,LSE,石油天然气设备服务,能源
1642,LSCC,半导体,科技
1643,LSBK,区域性银行,金融服务
1644,LSAK,软件,科技
1645,LRMR,生物技术,医疗保健
1646,LRHC,房地产,房地产
1647,LRE,房地产,房地产
1648,LRCX,半导体设备材料,科技
1649,LQDT,互联网零售,可选消费
1650,LQDA,药品制造商,医疗保健
1651,LPTH,电子元件,科技
1652,LPSN,软件,科技
1653,LPLA,资本市场,金融服务
1654,LPCVU,空壳公司,金融服务
1655,LPCV,空壳公司,金融服务
1656,LPCN,生物技术,医疗保健
1657,LPBB,空壳公司,金融服务
1658,LPAA,空壳公司,金融服务
1659,LOVE,家用器具家电,可选消费
1660,LOT,汽车制造,可选消费
1661,LOPE,教育培训服务,必需消费
1662,LOOP,专业化学品,基础材料
1663,LONA,生物技术,医疗保健
1664,LOGI,计算机硬件,科技
1665,LOCO,餐厅,可选消费
1666,LOBO,汽车制造,可选消费
1667,LOAN,抵押贷款REIT,房地产
1668,LNZA,废物管理,工业
1669,LNTH,药品制造商,医疗保健
1670,LNT,受监管电力公司,公用事业
1671,LNSR,医疗设备,医疗保健
1672,LNKS,电气设备零件,工业
1673,LNAI,生物技术,医疗保健
1674,LMRI,医疗设备,医疗保健
1675,LMNR,农产品,必需消费
1676,LMB,建筑产品设备,工业
1677,LMAT,医疗仪器用品,医疗保健
1678,LLYVK,娱乐,通讯服务
1679,LLYVA,娱乐,通讯服务
1680,LKSP,空壳公司,金融服务
1681,LKQ,汽车零部件,可选消费
1682,LKFT,生物技术,医疗保健
1683,LKFN,区域性银行,金融服务
1684,LIVN,医疗设备,医疗保健
1685,LIVE,家居改善零售,可选消费
1686,LITS,生物技术,医疗保健
1687,LITE,通信设备,科技
1688,LIQT,污染处理控制,工业
1689,LINK,电子元件,科技
1690,LINE,工业地产REIT,房地产
1691,LIND,旅行服务,可选消费
1692,LINC,教育培训服务,必需消费
1693,LIN,专业化学品,基础材料
1694,LIMN,生物技术,医疗保健
1695,LIME,租赁服务,工业
1696,LILAP,电信服务,通讯服务
1697,LILAK,电信服务,通讯服务
1698,LILA,电信服务,通讯服务
1699,LIFE,保险经纪,金融服务
1700,LIF,软件,科技
1701,LIEN,资产管理,金融服务
1702,LIDR,软件,科技
1703,LICN,专业商业服务,工业
1704,LI,汽车制造,可选消费
1705,LHSW,软件,科技
1706,LHAI,房地产,房地产
1707,LGVN,生物技术,医疗保健
1708,LGO,工业金属采矿,基础材料
1709,LGND,生物技术,医疗保健
1710,LGN,工程与建筑,工业
1711,LGIH,住宅建筑,可选消费
1712,LGHL,资本市场,金融服务
1713,LGCL,软件,科技
1714,LFWD,医疗设备,医疗保健
1715,LFVN,包装食品,必需消费
1716,LFUS,电子元件,科技
1717,LFTO,广告代理,通讯服务
1718,LFST,医疗设施,医疗保健
1719,LFS,娱乐,通讯服务
1720,LFMDP,健康信息服务,医疗保健
1721,LFMD,健康信息服务,医疗保健
1722,LFCR,药品制造商,医疗保健
1723,LFAC,空壳公司,金融服务
1724,LEXX,生物技术,医疗保健
1725,LESL,专业零售,可选消费
1726,LENZ,生物技术,医疗保健
1727,LEGN,生物技术,医疗保健
1728,LEGH,住宅建筑,可选消费
1729,LEE,出版,通讯服务
1730,LEDS,半导体,科技
1731,LECO,工具与配件,工业
1732,LE,服装零售,可选消费
1733,LCUT,家用器具家电,可选消费
1734,LCNB,区域性银行,金融服务
1735,LCID,汽车制造,可选消费
1736,LCFY,互联网内容信息,通讯服务
1737,LCCC,空壳公司,金融服务
1738,LBTYK,电信服务,通讯服务
1739,LBTYB,电信服务,通讯服务
1740,LBTYA,电信服务,通讯服务
1741,LBRX,生物技术,医疗保健
1742,LBGJ,专业工业机械,工业
1743,LAUR,教育培训服务,必需消费
1744,LATA,空壳公司,金融服务
1745,LASR,半导体,科技
1746,LASE,专业工业机械,工业
1747,LARK,区域性银行,金融服务
1748,LANDP,特殊品类REIT,房地产
1749,LANDO,特殊品类REIT,房地产
1750,LAND,特殊品类REIT,房地产
1751,LAMR,特殊品类REIT,房地产
1752,LAKE,服装制造,可选消费
1753,LAFA,空壳公司,金融服务
1754,LAES,半导体,科技
1755,LABT,生物技术,医疗保健
1756,LAB,医疗设备,医疗保健
1757,KZIA,生物技术,医疗保健
1758,KYTX,生物技术,医疗保健
1759,KYNB,生物技术,医疗保健
1760,KYMR,生物技术,医疗保健
1761,KYIV,电信服务,通讯服务
1762,KXIN,汽车卡车经销,可选消费
1763,KWM,娱乐,通讯服务
1764,KVHI,电信服务,通讯服务
1765,KUST,娱乐,通讯服务
1766,KURA,生物技术,医疗保健
1767,KTWO,空壳公司,金融服务
1768,KTTA,生物技术,医疗保健
1769,KTOS,航空航天国防,工业
1770,KTCC,计算机硬件,科技
1771,KSPI,软件,科技
1772,KSCP,安保服务,工业
1773,KRYS,生物技术,医疗保健
1774,KRUS,餐厅,可选消费
1775,KRT,包装容器,可选消费
1776,KRRO,生物技术,医疗保健
1777,KROS,生物技术,医疗保健
1778,KRNY,区域性银行,金融服务
1779,KRNT,专业工业机械,工业
1780,KRMD,医疗仪器用品,医疗保健
1781,KRKR,广告代理,通讯服务
1782,KRAQU,空壳公司,金融服务
1783,KRAQ,空壳公司,金融服务
1784,KPTI,生物技术,医疗保健
1785,KPRX,生物技术,医疗保健
1786,KPLT,软件,科技
1787,KOYNU,空壳公司,金融服务
1788,KOYN,空壳公司,金融服务
1789,KOSS,消费电子,科技
1790,KOPN,电子元件,科技
1791,KOD,生物技术,医疗保健
1792,KNSA,药品制造商,医疗保健
1793,KNDI,休闲车辆,可选消费
1794,KMTS,医疗仪器用品,医疗保健
1795,KMRK,休闲,可选消费
1796,KMDA,药品制造商,医疗保健
1797,KMB,家庭个人用品,必需消费
1798,KLXE,石油天然气设备服务,能源
1799,KLTR,软件,科技
1800,KLRS,生物技术,医疗保健
1801,KLRA,生物技术,医疗保健
1802,KLIC,半导体设备材料,科技
1803,KLAC,半导体设备材料,科技
1804,KITT,航空航天国防,工业
1805,KINS,财产意外保险,金融服务
1806,KIDZ,教育培训服务,必需消费
1807,KIDS,医疗设备,医疗保健
1808,KHC,包装食品,必需消费
1809,KGEI,石油天然气勘探生产,能源
1810,KG,再保险,金融服务
1811,KFII,空壳公司,金融服务
1812,KFFB,区域性银行,金融服务
1813,KEYY,空壳公司,金融服务
1814,KEQU,家用器具家电,可选消费
1815,KELYB,人力资源就业服务,工业
1816,KELYA,人力资源就业服务,工业
1817,KEEL,信息技术服务,科技
1818,KE,电气设备零件,工业
1819,KDP,非酒精饮料,必需消费
1820,KDK,软件,科技
1821,KCHVU,空壳公司,金融服务
1822,KCHV,空壳公司,金融服务
1823,KC,软件,科技
1824,KBSX,休闲,可选消费
1825,KBONU,空壳公司,金融服务
1826,KBON,空壳公司,金融服务
1827,KAZR,工程与建筑,工业
1828,KARO,软件,科技
1829,KARD,生物技术,医疗保健
1830,KALU,铝业,基础材料
1831,KALA,生物技术,医疗保健
1832,JZXN,汽车卡车经销,可选消费
1833,JZ,信息技术服务,科技
1834,JYNT,医疗设施,医疗保健
1835,JYD,综合货运物流,工业
1836,JXG,服装制造,可选消费
1837,JWEL,互联网零售,可选消费
1838,JVA,包装食品,必需消费
1839,JUNS,生物技术,医疗保健
1840,JTAI,软件,科技
1841,JSPR,生物技术,医疗保健
1842,JRVR,专业保险,金融服务
1843,JRSH,服装制造,可选消费
1844,JOYY,互联网内容信息,通讯服务
1845,JOUT,休闲,可选消费
1846,JMSB,区域性银行,金融服务
1847,JLHL,建筑产品设备,工业
1848,JL,服装制造,可选消费
1849,JKHY,信息技术服务,科技
1850,JJSF,包装食品,必需消费
1851,JG,软件,科技
1852,JFU,信息技术服务,科技
1853,JFIN,信贷服务,金融服务
1854,JFB,房地产,房地产
1855,JF,信贷服务,金融服务
1856,JEM,服装零售,可选消费
1857,JDZG,教育培训服务,必需消费
1858,JD,互联网零售,可选消费
1859,JCTC,木材木制品生产,基础材料
1860,JCSE,专业工业机械,工业
1861,JCAP,信贷服务,金融服务
1862,JBSS,包装食品,必需消费
1863,JBLU,航空公司,工业
1864,JBIO,生物技术,医疗保健
1865,JBHT,综合货运物流,工业
1866,JBDI,专业零售,可选消费
1867,JAZZ,生物技术,医疗保健
1868,JATT,空壳公司,金融服务
1869,JANX,生物技术,医疗保健
1870,JAKK,休闲,可选消费
1871,JAGX,生物技术,医疗保健
1872,JACK,餐厅,可选消费
1873,JABRU,空壳公司,金融服务
1874,JAB,空壳公司,金融服务
1875,IZM,电子计算机分销,科技
1876,IZEA,广告代理,通讯服务
1877,IXHL,药品制造商,医疗保健
1878,IVVD,生物技术,医疗保健
1879,IVF,医疗设备,医疗保健
1880,IVDA,安保服务,工业
1881,IVA,生物技术,医疗保健
1882,ITRN,科学技术仪器,科技
1883,ITRI,科学技术仪器,科技
1884,ITOC,医疗设备,医疗保健
1885,ITIC,专业保险,金融服务
1886,ITHAU,空壳公司,金融服务
1887,ITHA,空壳公司,金融服务
1888,ITG,工程与建筑,工业
1889,ISTR,区域性银行,金融服务
1890,ISRG,医疗仪器用品,医疗保健
1891,ISPR,烟草,必需消费
1892,ISPC,诊断与研究,医疗保健
1893,ISNRU,空壳公司,金融服务
1894,ISNR,空壳公司,金融服务
1895,ISBA,区域性银行,金融服务
1896,IRWD,药品制造商,医疗保健
1897,IRTC,医疗设备,医疗保健
1898,IRON,生物技术,医疗保健
1899,IRMD,医疗设备,医疗保健
1900,IRIX,医疗设备,医疗保健
1901,IRHO,空壳公司,金融服务
1902,IREN,资本市场,金融服务
1903,IRDM,电信服务,通讯服务
1904,IRD,生物技术,医疗保健
1905,IQST,电信服务,通讯服务
1906,IQMX,计算机硬件,科技
1907,IQ,娱乐,通讯服务
1908,IPX,工业金属采矿,基础材料
1909,IPWR,半导体,科技
1910,IPW,互联网零售,可选消费
1911,IPVVU,空壳公司,金融服务
1912,IPVV,空壳公司,金融服务
1913,IPST,资本市场,金融服务
1914,IPSC,生物技术,医疗保健
1915,IPM,软件,科技
1916,IPHA,生物技术,医疗保健
1917,IPGP,半导体设备材料,科技
1918,IPFXU,空壳公司,金融服务
1919,IPFX,空壳公司,金融服务
1920,IPEXU,空壳公司,金融服务
1921,IPEX,空壳公司,金融服务
1922,IPDN,人力资源就业服务,工业
1923,IPAR,家庭个人用品,必需消费
1924,IOVA,生物技术,医疗保健
1925,IOTR,电信服务,通讯服务
1926,IOSP,专业化学品,基础材料
1927,IONS,生物技术,医疗保健
1928,IONR,工业金属采矿,基础材料
1929,IOND,资本市场,金融服务
1930,INVZ,汽车零部件,可选消费
1931,INVE,建筑产品设备,工业
1932,INVA,生物技术,医疗保健
1933,INV,资产管理,金融服务
1934,INTZ,软件,科技
1935,INTU,软件,科技
1936,INTS,生物技术,医疗保健
1937,INTR,区域性银行,金融服务
1938,INTJ,咨询服务,工业
1939,INTG,住宿,可选消费
1940,INTC,半导体,科技
1941,INTA,软件,科技
1942,INSM,生物技术,医疗保健
1943,INSG,通信设备,科技
1944,INSE,博彩,可选消费
1945,INOD,信息技术服务,科技
1946,INO,生物技术,医疗保健
1947,INNV,医疗设施,医疗保健
1948,INMD,医疗设备,医疗保健
1949,INMB,生物技术,医疗保健
1950,INM,药品制造商,医疗保健
1951,INLF,专业工业机械,工业
1952,INKT,生物技术,医疗保健
1953,INIO,专业工业机械,工业
1954,INHD,钢铁,基础材料
1955,INGN,医疗设备,医疗保健
1956,INEO,汽车零部件,可选消费
1957,INDV,药品制造商,医疗保健
1958,INDP,生物技术,医疗保健
1959,INDI,半导体,科技
1960,INDB,区域性银行,金融服务
1961,INCY,生物技术,医疗保健
1962,INCR,药品制造商,医疗保健
1963,INBX,生物技术,医疗保健
1964,INBS,医疗设备,医疗保健
1965,INBK,区域性银行,金融服务
1966,INAC,空壳公司,金融服务
1967,INAB,生物技术,医疗保健
1968,IMXI,软件,科技
1969,IMVT,生物技术,医疗保健
1970,IMUX,生物技术,医疗保健
1971,IMTX,生物技术,医疗保健
1972,IMTE,电子元件,科技
1973,IMSR,受监管电力公司,公用事业
1974,IMRX,生物技术,医疗保健
1975,IMRN,生物技术,医疗保健
1976,IMPPP,石油天然气,能源
1977,IMPP,石油天然气,能源
1978,IMOS,半导体,科技
1979,IMNN,生物技术,医疗保健
1980,IMNM,生物技术,医疗保健
1981,IMMX,生物技术,医疗保健
1982,IMMR,软件,科技
1983,IMMP,生物技术,医疗保健
1984,IMKTA,杂货店,必需消费
1985,IMDX,诊断与研究,医疗保健
1986,IMCR,生物技术,医疗保健
1987,IMCC,药品制造商,医疗保健
1988,IMA,生物技术,医疗保健
1989,ILPT,工业地产REIT,房地产
1990,ILMN,诊断与研究,医疗保健
1991,ILLU,空壳公司,金融服务
1992,ILLR,软件,科技
1993,ILAG,建筑产品设备,工业
1994,IKT,生物技术,医疗保健
1995,IIIV,软件,科技
1996,III,信息技术服务,科技
1997,IHRT,广播媒体,通讯服务
1998,IGIC,多元化保险,金融服务
1999,IGAC,空壳公司,金融服务
2000,IFRX,生物技术,医疗保健
2001,IFBD,软件,科技
2002,IESC,工程与建筑,工业
2003,IEP,石油天然气炼制销售,能源
2004,IEAGU,空壳公司,金融服务
2005,IEAG,空壳公司,金融服务
2006,IDYA,生物技术,医疗保健
2007,IDXX,诊断与研究,医疗保健
2008,IDN,软件,科技
2009,IDCC,软件,科技
2010,IDAI,软件,科技
2011,IDACU,空壳公司,金融服务
2012,IDAC,空壳公司,金融服务
2013,ICUI,医疗仪器用品,医疗保健
2014,ICU,生物技术,医疗保健
2015,ICON,海运,工业
2016,ICMB,资产管理,金融服务
2017,ICLR,诊断与研究,医疗保健
2018,ICHR,半导体设备材料,科技
2019,ICG,半导体,科技
2020,ICFI,咨询服务,工业
2021,ICCM,医疗设备,医疗保健
2022,ICCC,生物技术,医疗保健
2023,IBRX,生物技术,医疗保健
2024,IBOC,区域性银行,金融服务
2025,IBKR,资本市场,金融服务
2026,IBIO,生物技术,医疗保健
2027,IBG,酒庄与酿酒厂,必需消费
2028,IBEX,信息技术服务,科技
2029,IBCP,区域性银行,金融服务
2030,IBAC,空壳公司,金融服务
2031,IART,医疗设备,医疗保健
2032,IACQU,空壳公司,金融服务
2033,IACQ,空壳公司,金融服务
2034,IACO,空壳公司,金融服务
2035,IA,航空航天国防,工业
2036,HYPR,医疗设备,医疗保健
2037,HYPD,生物技术,医疗保健
2038,HYNE,区域性银行,金融服务
2039,HYMC,黄金,基础材料
2040,HYFT,生物技术,医疗保健
2041,HYFM,农用重型机械,工业
2042,HXHX,综合货运物流,工业
2043,HWKN,专业化学品,基础材料
2044,HWH,餐厅,可选消费
2045,HWC,区域性银行,金融服务
2046,HWBK,区域性银行,金融服务
2047,HVMC,空壳公司,金融服务
2048,HVII,空壳公司,金融服务
2049,HUT,资本市场,金融服务
2050,HURN,咨询服务,工业
2051,HURC,专业工业机械,工业
2052,HURA,生物技术,医疗保健
2053,HUMA,生物技术,医疗保健
2054,HUIZ,保险经纪,金融服务
2055,HUHU,专业工业机械,工业
2056,HUDI,钢铁,基础材料
2057,HUBG,综合货运物流,工业
2058,HUBC,软件,科技
2059,HTZ,租赁服务,工业
2060,HTOO,可再生能源公用事业,公用事业
2061,HTO,受监管水务公司,公用事业
2062,HTLM,专业零售,可选消费
2063,HTLD,卡车运输,工业
2064,HTHT,住宿,可选消费
2065,HTFL,健康信息服务,医疗保健
2066,HTCR,软件,科技
2067,HTCO,海运,工业
2068,HSTM,健康信息服务,医疗保健
2069,HST,酒店汽车旅馆REIT,房地产
2070,HSIC,医疗分销,医疗保健
2071,HSDT,资产管理,金融服务
2072,HSCS,医疗设备,医疗保健
2073,HSAI,汽车零部件,可选消费
2074,HRZN,资产管理,金融服务
2075,HRTX,生物技术,医疗保健
2076,HROW,药品制造商,医疗保健
2077,HRMY,生物技术,医疗保健
2078,HQY,健康信息服务,医疗保健
2079,HQI,人力资源就业服务,工业
2080,HQ,软件,科技
2081,HPK,石油天然气勘探生产,能源
2082,HPAI,软件,科技
2083,HOWL,生物技术,医疗保健
2084,HOVR,航空航天国防,工业
2085,HOUR,互联网零售,可选消费
2086,HOPE,区域性银行,金融服务
2087,HOOD,资本市场,金融服务
2088,HONA,航空航天国防,工业
2089,HON,综合企业,工业
2090,HOLO,软件,科技
2091,HOFT,家用器具家电,可选消费
2092,HODO,软件,科技
2093,HNVR,区域性银行,金融服务
2094,HNST,家庭个人用品,必需消费
2095,HNRG,独立发电商,公用事业
2096,HNNA,资产管理,金融服务
2097,HMR,海运,工业
2098,HMH,石油天然气设备服务,能源
2099,HLXC,空壳公司,金融服务
2100,HLP,钢铁,基础材料
2101,HLNE,资产管理,金融服务
2102,HLMN,工具与配件,工业
2103,HLIT,通信设备,科技
2104,HKPD,医疗分销,医疗保健
2105,HKIT,信息技术服务,科技
2106,HIVE,资本市场,金融服务
2107,HITI,药品零售商,医疗保健
2108,HIT,软件,科技
2109,HIND,生物技术,医疗保健
2110,HIMX,半导体,科技
2111,HIHO,金属加工,工业
2112,HIFS,区域性银行,金融服务
2113,HHS,综合企业,工业
2114,HGBL,资本市场,金融服务
2115,HFWA,区域性银行,金融服务
2116,HFFG,食品分销,必需消费
2117,HFBL,区域性银行,金融服务
2118,HERE,休闲,可选消费
2119,HEPS,互联网零售,可选消费
2120,HELP,生物技术,医疗保健
2121,HELE,家庭个人用品,必需消费
2122,HDSN,专业化学品,基础材料
2123,HDRN,专业工业机械,工业
2124,HDL,餐厅,可选消费
2125,HCWB,生物技术,医疗保健
2126,HCTI,健康信息服务,医疗保健
2127,HCSG,医疗设施,医疗保健
2128,HCMAU,空壳公司,金融服务
2129,HCMA,空壳公司,金融服务
2130,HCM,药品制造商,医疗保健
2131,HCKT,信息技术服务,科技
2132,HCIC,空壳公司,金融服务
2133,HCAT,健康信息服务,医疗保健
2134,HCAI,农用重型机械,工业
2135,HCACU,空壳公司,金融服务
2136,HCAC,空壳公司,金融服务
2137,HBT,区域性银行,金融服务
2138,HBNC,区域性银行,金融服务
2139,HBNB,房地产,房地产
2140,HBIO,医疗仪器用品,医疗保健
2141,HBCP,区域性银行,金融服务
2142,HBANZ,区域性银行,金融服务
2143,HBANP,区域性银行,金融服务
2144,HBANM,区域性银行,金融服务
2145,HBANL,区域性银行,金融服务
2146,HBAN,区域性银行,金融服务
2147,HAVA,空壳公司,金融服务
2148,HAS,休闲,可选消费
2149,HAPN,区域性银行,金融服务
2150,HAO,广告代理,通讯服务
2151,HALO,生物技术,医疗保健
2152,HAIN,包装食品,必需消费
2153,HAFC,区域性银行,金融服务
2154,HACQ,空壳公司,金融服务
2155,GYRO,房地产,房地产
2156,GYRE,生物技术,医疗保健
2157,GYGY,软件,科技
2158,GXAI,电子游戏多媒体,通讯服务
2159,GWRS,受监管水务公司,公用事业
2160,GWAV,废物管理,工业
2161,GVH,综合货运物流,工业
2162,GUTS,生物技术,医疗保健
2163,GURE,化学品,基础材料
2164,GUAC,空壳公司,金融服务
2165,GTX,汽车零部件,可选消费
2166,GTM,软件,科技
2167,GTLB,软件,科技
2168,GTIM,餐厅,可选消费
2169,GTERA,空壳公司,金融服务
2170,GTEN,空壳公司,金融服务
2171,GTEC,汽车零部件,可选消费
2172,GTBP,生物技术,医疗保健
2173,GT,汽车零部件,可选消费
2174,GSUN,教育培训服务,必需消费
2175,GSRV,空壳公司,金融服务
2176,GSRF,空壳公司,金融服务
2177,GSM,工业金属采矿,基础材料
2178,GSIW,资本市场,金融服务
2179,GSIT,半导体,科技
2180,GSHR,空壳公司,金融服务
2181,GSHD,保险经纪,金融服务
2182,GSBC,区域性银行,金融服务
2183,GSAT,电信服务,通讯服务
2184,GRWG,专业零售,可选消费
2185,GRVY,电子游戏多媒体,通讯服务
2186,GRSD,博彩,可选消费
2187,GRRR,软件,科技
2188,GRPN,互联网内容信息,通讯服务
2189,GROW,资产管理,金融服务
2190,GRNQ,咨询服务,工业
2191,GRML,贵金属采矿,基础材料
2192,GRI,生物技术,医疗保健
2193,GRFS,药品制造商,医疗保健
2194,GRDX,生物技术,医疗保健
2195,GRCE,生物技术,医疗保健
2196,GRAN,资本市场,金融服务
2197,GRAL,诊断与研究,医疗保健
2198,GRAB,软件,科技
2199,GPRO,消费电子,科技
2200,GPRE,化学品,基础材料
2201,GPCR,生物技术,医疗保健
2202,GPAT,空壳公司,金融服务
2203,GPACU,空壳公司,金融服务
2204,GPAC,空壳公司,金融服务
2205,GP,农用重型机械,工业
2206,GOVX,生物技术,医疗保健
2207,GOSS,生物技术,医疗保健
2208,GOOGL,互联网内容信息,通讯服务
2209,GOOG,互联网内容信息,通讯服务
2210,GOODN,多元化地产REIT,房地产
2211,GOOD,多元化地产REIT,房地产
2212,GOGO,电信服务,通讯服务
2213,GOAI,软件,科技
2214,GO,杂货店,必需消费
2215,GNTX,汽车零部件,可选消费
2216,GNTA,生物技术,医疗保健
2217,GNSS,科学技术仪器,科技
2218,GNPX,生物技术,医疗保健
2219,GNLX,生物技术,医疗保健
