,symbol,buy_date,price,adjbase,size,p&l,p&l_ratio,industry
136,SH600256,2026-01-06,5.0,6.800000190734863,2000.0,3600.0003814697266,0.3600000381469727,石油行业
137,SH601857,2025-12-23,9.890000343322754,12.300000190734863,1000.0,2409.9998474121094,0.24368046145106798,石油行业
138,SH600028,2025-10-14,5.420000076293945,6.880000114440918,1800.0,2628.000068664551,0.2693726969733334,石油行业
139,SH600885,2026-02-24,30.93000030517578,33.029998779296875,300.0,629.9995422363281,0.06789519732948994,电网设备
140,SZ002121,2026-02-24,9.289999961853027,9.600000381469727,1000.0,310.0004196166992,0.033369259514492516,电网设备
141,SZ301291,2026-02-09,46.2400016784668,59.97999954223633,200.0,2747.9995727539062,0.2971452717348845,电网设备
142,SZ301120,2026-01-08,19.5,27.40999984741211,500.0,3954.9999237060547,0.4056410178160056,电网设备
143,SH688191,2025-12-31,32.18000030517578,50.279998779296875,300.0,5429.999542236328,0.5624611032464757,电网设备
144,SZ301609,2025-12-12,43.79999923706055,55.45000076293945,200.0,2330.0003051757812,0.26598177463029443,电网设备
145,SH601096,2025-12-05,4.269999980926514,6.710000038146973,2300.0,5612.000131607056,0.571428587381638,电网设备
146,SZ002270,2025-12-05,25.399999618530273,36.88999938964844,300.0,3446.999931335449,0.4523622025071122,电网设备
147,SZ300617,2025-11-28,31.700000762939453,71.97000122070312,300.0,12081.000137329102,1.2703469870210042,电网设备
148,SH603191,2025-11-28,15.130000114440918,26.6200008392334,600.0,6894.000434875488,0.759418416251417,电网设备
149,SH601727,2026-03-05,9.460000038146973,9.359999656677246,1000.0,-100.00038146972656,-0.010570864806181825,电源设备
150,SZ300870,2026-02-26,260.5400085449219,301.0,100.0,4045.9991455078125,0.15529281541457415,电源设备
151,SZ300153,2026-02-25,34.61000061035156,39.439998626708984,200.0,965.9996032714844,0.1395549821201913,电源设备
152,SZ300693,2026-02-12,39.779998779296875,46.209999084472656,200.0,1286.0000610351562,0.16163902721189158,电源设备
153,SZ002851,2025-12-08,74.83999633789062,128.36000061035156,100.0,5352.000427246094,0.7151256933635682,电源设备
154,SH600875,2025-12-05,21.579999923706055,44.220001220703125,400.0,9056.000518798828,1.0491196189545202,电源设备
155,SZ301150,2026-03-06,49.630001068115234,49.630001068115234,200.0,0.0,0.0,电池
156,SZ002733,2026-02-25,21.3799991607666,24.06999969482422,400.0,1076.0002136230469,0.12581855190125107,电池
157,SH600110,2026-02-13,6.96999979019165,7.730000019073486,1400.0,1064.0003204345703,0.10903877356658265,电池
158,SZ301511,2026-02-12,31.329999923706055,35.47999954223633,300.0,1244.999885559082,0.13246088824245889,电池
159,SH688388,2026-02-10,45.599998474121094,46.099998474121094,200.0,100.0,0.010964912647612476,电池
160,SZ002812,2026-02-04,52.959999084472656,61.25,100.0,829.0000915527344,0.15653325262155998,电池
161,SZ301630,2026-02-11,182.19000244140625,196.75,100.0,1455.999755859375,0.07991655614185723,电子化学品
162,SH688359,2026-01-05,70.7699966430664,88.54000091552734,100.0,1777.0004272460938,0.2510951690740532,电子化学品
163,SH603002,2025-12-24,7.699999809265137,10.510000228881836,1200.0,3372.000503540039,0.36493512847046117,电子化学品
164,SZ301021,2026-02-26,59.27000045776367,60.45000076293945,100.0,118.00003051757812,0.019908896508557646,电子元件
165,SZ000988,2026-02-24,82.41999816894531,114.77999877929688,100.0,3236.0000610351562,0.3926231658488965,电子元件
166,SZ300475,2026-02-24,145.47000122070312,155.0399932861328,100.0,956.9992065429688,0.06578670506031244,电子元件
167,SH600237,2026-02-24,9.970000267028809,10.3100004196167,1000.0,340.0001525878906,0.034102321312095125,电子元件
168,SZ002436,2026-02-24,24.950000762939453,25.09000015258789,400.0,55.999755859375,0.005611197810317968,电子元件
